"item serial id",serial,"Variant ID","Product ID","Item Title",Brand,"shipping nature","category id","Seller ID",Seller,"Register Date","Edit Date","Edit User",location,"location title","warehouse id","warehouse name","supplier name","purchase price","order id","cart closed at","pick up driver name","delivery distribution center","delivery driver code","delivery driver name"
159534208,29088B8E,10598206,3283563,"تابه زرساب سری گریپ مدل RP-224 سایز 24 | مشکی | گارانتی مادام‌العمر درب و دستگیره زرساب",زرساب,عادی,10638,1,دیجی‌کالا,"1399/07/09 13:56:24","1401/08/14 19:03:53","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","صنعتی زرساب",1989969,,,,,,
159538689,904DACC7,1896205,930360,"تابه زرساب مدل FS-224 سایز 24 | صورتی | گارانتی مادام‌العمر درب و دستگیره زرساب",زرساب,عادی,10638,1,دیجی‌کالا,"1399/07/09 14:28:03","1401/08/14 19:03:54","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","صنعتی زرساب",977989,,,,,,
171384804,92328A5C,385900,129837,"اسپیکر قابل حمل شیاومی مدل Square Box 2 | سرخابی | گارانتی 18 ماهه رایانه همراه",شیائومی,عادی,25,1,دیجی‌کالا,"1399/08/16 12:36:20","1401/07/18 18:54:48","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده",,,,,,,,
188481116,003C1F56,9766776,2016944,"نوار تست قند خون آوان مدل AGS01 بسته 50 عددی | آبی | گارانتی مادام‌العمر آوان",آوان,عادی,8611,1,دیجی‌کالا,"1399/09/25 05:13:34","1401/08/17 11:06:42","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده"," آوان درمان نوین",502000,,,,,,
188738216,A94ADB57,1896705,930384,"تابه زرساب مدل FS-222 سایز 22 | صورتی | گارانتی مادام‌العمر درب و دستگیره زرساب",زرساب,عادی,10638,1,دیجی‌کالا,"1399/09/25 16:16:45","1401/08/14 19:03:54","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","صنعتی زرساب",906444,,,,,,
198411217,049726ED,12829122,3998707,"نیم بوت مردانه شیفر مدل 7552b503101 | 44 | گارانتی اصالت و سلامت فیزیکی کالا",شیفر,عادی,9477,1,دیجی‌کالا,"1399/10/18 22:32:30","1401/08/25 18:07:56","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","محمد علی نباتچیان",12215000,,,,,,
198956858,BFE611DD,13393845,319832,"هدفون بلوتوثی زیلوت مدل B570 | نقره ای | گارانتی اصالت و سلامت فیزیکی کالا",زیلوت,عادی,211,1,دیجی‌کالا,"1399/10/20 11:56:10","1401/07/18 18:54:49","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده",,,,,,,,
204879228,A4ED79BA,9766776,2016944,"نوار تست قند خون آوان مدل AGS01 بسته 50 عددی | آبی | گارانتی مادام‌العمر آوان",آوان,عادی,8611,1,دیجی‌کالا,"1399/11/05 00:52:05","1401/08/17 11:06:42","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده"," آوان درمان نوین",502000,,,,,,
210482731,DD1FAD39,14053634,4376690,"سرویس پخت و پز 3 پارچه زرساب مدل گرانیکو | سرمه ای | گارانتی مادام‌العمر درب و دستگیره زرساب",زرساب,عادی,6255,1,دیجی‌کالا,"1399/11/15 12:22:20","1401/08/14 19:03:54","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","صنعتی زرساب",3033066,,,,,,
222238855,A2BDCBD3,10435504,3048772,"دستگاه تست قندخون آوان مدل AGM01 به همراه 100 عدد نوار تست قند خون | گارانتی مادام‌العمر آوان",آوان,عادی,2408,1,دیجی‌کالا,"1399/12/09 17:53:49","1401/08/17 11:06:42","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده"," آوان درمان نوین",1800000,,,,,,
222238889,215117BA,10435504,3048772,"دستگاه تست قندخون آوان مدل AGM01 به همراه 100 عدد نوار تست قند خون | گارانتی مادام‌العمر آوان",آوان,عادی,2408,1,دیجی‌کالا,"1399/12/09 17:53:50","1401/08/17 11:06:42","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده"," آوان درمان نوین",1800000,,,,,,
222239180,196C0226,10435504,3048772,"دستگاه تست قندخون آوان مدل AGM01 به همراه 100 عدد نوار تست قند خون | گارانتی مادام‌العمر آوان",آوان,عادی,2408,1,دیجی‌کالا,"1399/12/09 17:53:57","1401/08/17 11:06:42","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده"," آوان درمان نوین",1800000,,,,,,
231995600,D8A0944C,15137659,4638670,"کوله پشتی 60 لیتری دیکمپ مدل DSF60A | سرمه ای | گارانتی اصالت و سلامت فیزیکی کالا",دیکمپ,عادی,6023,1,دیجی‌کالا,"1399/12/25 17:13:47","1401/08/17 11:06:42","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","سعید غنی زاده",1900000,,,,,,
245312186,8918027A,15705940,4876991,"کفش مردانه شوپا مدل Bl - 200799 | 43 | گارانتی اصالت و سلامت فیزیکی کالا",شوپا,عادی,9481,1,دیجی‌کالا,"1400/01/25 16:11:17","1401/08/26 09:12:04","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","پدرام کرمانی",3640000,,,,,,
287852052,F1835E65,12061228,3759244,"کوله پشتی ورزشی گوگانا مدل gog4020 | سرمه ای | گارانتی اصالت و سلامت فیزیکی کالا",گوگانا,عادی,6023,1,دیجی‌کالا,"1400/04/22 11:50:58","1401/07/23 17:30:26","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده",,,,,,,,
291146274,853E6377,18709421,4960531,"ماگ حرارتی لاکی مدل 1314 به همراه صفحه گرمکن برقی | سبز تیره | گارانتی اصالت و سلامت فیزیکی کالا",متفرقه,عادی,10707,1,دیجی‌کالا,"1400/04/29 11:16:07","1401/08/28 17:21:28","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده",,,,,,,,
296232229,278B2E01,14489983,975420,"فشارسنج فرش لایف مدل T4 | گارانتی 60 ماهه آرمان تجارت پارس","فرش لایف",عادی,2407,1,دیجی‌کالا,"1400/05/10 11:21:25","1401/08/18 14:58:20","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","آرمان تجارت پارس",4462501,,,,,,
296232237,5CCD6266,14489983,975420,"فشارسنج فرش لایف مدل T4 | گارانتی 60 ماهه آرمان تجارت پارس","فرش لایف",عادی,2407,1,دیجی‌کالا,"1400/05/10 11:21:25","1401/08/18 14:58:20","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","آرمان تجارت پارس",4462501,,,,,,
300843375,1872C17E,20011119,6074281,"قابلمه زرساب مدل MG-430 سایز 30 | ذغالی | گارانتی مادام‌العمر درب و دستگیره زرساب",زرساب,عادی,10638,1,دیجی‌کالا,"1400/05/20 14:21:19","1401/08/14 19:03:54","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","صنعتی زرساب",3036588,,,,,,
302663688,59DBE2D6,14489983,975420,"فشارسنج فرش لایف مدل T4 | گارانتی 60 ماهه آرمان تجارت پارس","فرش لایف",عادی,2407,1,دیجی‌کالا,"1400/05/24 10:33:32","1401/08/18 14:58:20","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","آرمان تجارت پارس",4462501,,,,,,
302663703,B22D9F2B,14489983,975420,"فشارسنج فرش لایف مدل T4 | گارانتی 60 ماهه آرمان تجارت پارس","فرش لایف",عادی,2407,1,دیجی‌کالا,"1400/05/24 10:33:32","1401/08/18 14:58:20","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","آرمان تجارت پارس",4462501,,,,,,
302663732,8AF35CE7,14489983,975420,"فشارسنج فرش لایف مدل T4 | گارانتی 60 ماهه آرمان تجارت پارس","فرش لایف",عادی,2407,1,دیجی‌کالا,"1400/05/24 10:33:33","1401/08/18 14:58:20","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","آرمان تجارت پارس",4462501,,,,,,
303953278,F363D417,19611716,5775930,"کوله پشتی ورزشی گوگانا کد GOOG901 | مشکی | گارانتی اصالت و سلامت فیزیکی کالا",گوگانا,عادی,6023,1,دیجی‌کالا,"1400/05/26 07:59:49","1401/07/23 17:29:55","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده",,,,,,,,
314071869,6C610036,14489983,975420,"فشارسنج فرش لایف مدل T4 | گارانتی 60 ماهه آرمان تجارت پارس","فرش لایف",عادی,2407,1,دیجی‌کالا,"1400/06/16 10:27:44","1401/08/18 14:58:20","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","آرمان تجارت پارس",4462501,,,,,,
314071880,55B200BC,14489983,975420,"فشارسنج فرش لایف مدل T4 | گارانتی 60 ماهه آرمان تجارت پارس","فرش لایف",عادی,2407,1,دیجی‌کالا,"1400/06/16 10:27:44","1401/08/18 14:58:20","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","آرمان تجارت پارس",4462501,,,,,,
314071896,B76457B2,14489983,975420,"فشارسنج فرش لایف مدل T4 | گارانتی 60 ماهه آرمان تجارت پارس","فرش لایف",عادی,2407,1,دیجی‌کالا,"1400/06/16 10:27:44","1401/08/18 14:58:20","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","آرمان تجارت پارس",4462501,,,,,,
314071915,B423E610,14489983,975420,"فشارسنج فرش لایف مدل T4 | گارانتی 60 ماهه آرمان تجارت پارس","فرش لایف",عادی,2407,1,دیجی‌کالا,"1400/06/16 10:27:45","1401/08/18 14:58:20","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","آرمان تجارت پارس",4462501,,,,,,
314071924,B3358EF4,14489983,975420,"فشارسنج فرش لایف مدل T4 | گارانتی 60 ماهه آرمان تجارت پارس","فرش لایف",عادی,2407,1,دیجی‌کالا,"1400/06/16 10:27:45","1401/08/18 14:58:20","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","آرمان تجارت پارس",4462501,,,,,,
314072001,92D0ED9E,14489983,975420,"فشارسنج فرش لایف مدل T4 | گارانتی 60 ماهه آرمان تجارت پارس","فرش لایف",عادی,2407,1,دیجی‌کالا,"1400/06/16 10:27:47","1401/08/18 14:58:20","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","آرمان تجارت پارس",4462501,,,,,,
314072061,BD86D6B8,14489983,975420,"فشارسنج فرش لایف مدل T4 | گارانتی 60 ماهه آرمان تجارت پارس","فرش لایف",عادی,2407,1,دیجی‌کالا,"1400/06/16 10:27:49","1401/08/18 14:58:20","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","آرمان تجارت پارس",4462501,,,,,,
318065318,61BBB42F,14489983,975420,"فشارسنج فرش لایف مدل T4 | گارانتی 60 ماهه آرمان تجارت پارس","فرش لایف",عادی,2407,1,دیجی‌کالا,"1400/06/24 14:21:18","1401/08/18 14:58:20","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","آرمان تجارت پارس",4462501,,,,,,
318065410,B86AFB9B,14489983,975420,"فشارسنج فرش لایف مدل T4 | گارانتی 60 ماهه آرمان تجارت پارس","فرش لایف",عادی,2407,1,دیجی‌کالا,"1400/06/24 14:21:20","1401/08/18 14:58:20","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","آرمان تجارت پارس",4462501,,,,,,
330663100,645AA4CE,22548043,261155,"تونر مشکی سدرا مدل 85A | گارانتی 18 ماهه سدرا",سدرا,عادی,1346,1,دیجی‌کالا,"1400/07/20 15:36:30","1401/08/14 19:03:52","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","شرکت مهندسی مشاوره ای دیبا افزار صدر",1370000,,,,,,
330687017,1EF20503,22549398,274798,"تونر مشکی سدرا مدل 53A | گارانتی 18 ماهه سدرا",سدرا,عادی,1346,1,دیجی‌کالا,"1400/07/20 15:59:44","1401/08/14 19:03:52","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","شرکت مهندسی مشاوره ای دیبا افزار صدر",2070001,,,,,,
330687131,17930268,22548127,293799,"تونر مشکی سدرا مدل 83A | گارانتی 18 ماهه سدرا",سدرا,عادی,1346,1,دیجی‌کالا,"1400/07/20 15:59:48","1401/08/14 19:03:52","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","شرکت مهندسی مشاوره ای دیبا افزار صدر",1370000,,,,,,
330687175,37CF6225,22547863,227106,"تونر مشکی سدرا مدل 05A | گارانتی 18 ماهه سدرا",سدرا,عادی,1346,1,دیجی‌کالا,"1400/07/20 15:59:49","1401/08/14 19:03:54","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","شرکت مهندسی مشاوره ای دیبا افزار صدر",1770000,,,,,,
340190583,250B9434,14489983,975420,"فشارسنج فرش لایف مدل T4 | گارانتی 60 ماهه آرمان تجارت پارس","فرش لایف",عادی,2407,1,دیجی‌کالا,"1400/08/16 11:29:12","1401/08/18 14:58:20","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","آرمان تجارت پارس",4462501,,,,,,
345506732,3DAB870E,24048180,6679907,"دریل پیچ گوشتی شارژی تی ای اچ مدل TDLI212S | گارانتی 18 ماهه تلاش و توسعه منطقه آزاد اروند","تی ای اچ",عادی,6178,1,دیجی‌کالا,"1400/08/28 21:17:06","1401/08/25 12:26:56","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","تلاش و توسعه منطقه آزاد اروند",12341406,,,,,,
345521179,9B3EB489,24048279,6680405,"دریل پیچ گوشتی شارژی تی ای اچ مدل TDLI216 | گارانتی 18 ماهه تلاش و توسعه منطقه آزاد اروند","تی ای اچ",عادی,6178,1,دیجی‌کالا,"1400/08/28 21:53:16","1401/08/18 14:21:57","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","تلاش و توسعه منطقه آزاد اروند",12733000,,,,,,
346970954,EF895DE3,24105050,7067131,"گردنبند طلا 18 عیار زنانه میم سا مدل wn736 | 1.93 گرم | گارانتی اصالت و سلامت فیزیکی کالا","میم سا",عادی,9393,1,دیجی‌کالا,"1400/08/30 19:11:33","1401/08/28 14:04:05","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","مهدي سامع",27480498,,,,,,
347533272,85AB9F6A,21685325,6461771,"کوله پشتی کوهنوردی 65 لیتری گوگانا مدل 0011 | آبی | گارانتی اصالت و سلامت فیزیکی کالا",گوگانا,عادی,6023,1,دیجی‌کالا,"1400/09/01 20:14:52","1401/07/23 17:30:25","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","شرکت رایان فرید",3815000,,,,,,
348621317,436F57A4,12744422,3914835,"شیر جوش زرساب سری ویولت مدل VL-316 سایز 16 | مشکی | گارانتی مادام‌العمر درب و دستگیره زرساب",زرساب,عادی,6232,1,دیجی‌کالا,"1400/09/04 08:24:15","1401/08/14 19:03:54","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","صنعتی زرساب",1965042,,,,,,
357419036,0A49BD55,22548043,261155,"تونر مشکی سدرا مدل 85A | گارانتی 18 ماهه سدرا",سدرا,عادی,1346,1,دیجی‌کالا,"1400/09/24 13:59:20","1401/08/14 19:03:52","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","شرکت مهندسی مشاوره ای دیبا افزار صدر",2400001,,,,,,
357421495,8E4DB5C2,22549025,2997085,"تونر مشکی سدرا مدل 44A | گارانتی 18 ماهه سدرا",سدرا,عادی,1346,1,دیجی‌کالا,"1400/09/24 14:11:55","1401/08/14 19:03:52","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","شرکت مهندسی مشاوره ای دیبا افزار صدر",2700000,,,,,,
357421523,7CAD8A37,22549025,2997085,"تونر مشکی سدرا مدل 44A | گارانتی 18 ماهه سدرا",سدرا,عادی,1346,1,دیجی‌کالا,"1400/09/24 14:11:56","1401/08/14 19:03:52","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","شرکت مهندسی مشاوره ای دیبا افزار صدر",2700000,,,,,,
357421532,0AA84D88,22549025,2997085,"تونر مشکی سدرا مدل 44A | گارانتی 18 ماهه سدرا",سدرا,عادی,1346,1,دیجی‌کالا,"1400/09/24 14:11:56","1401/08/14 19:03:52","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","شرکت مهندسی مشاوره ای دیبا افزار صدر",2700000,,,,,,
357423769,50592E6F,22549985,3000717,"تونر مشکی سدرا مدل 17A | گارانتی 18 ماهه سدرا",سدرا,عادی,1346,1,دیجی‌کالا,"1400/09/24 14:21:38","1401/08/14 19:03:53","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","شرکت مهندسی مشاوره ای دیبا افزار صدر",2700000,,,,,,
357425106,7F21FB4D,22548127,293799,"تونر مشکی سدرا مدل 83A | گارانتی 18 ماهه سدرا",سدرا,عادی,1346,1,دیجی‌کالا,"1400/09/24 14:30:15","1401/08/14 19:03:52","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","شرکت مهندسی مشاوره ای دیبا افزار صدر",2400001,,,,,,
359452390,8ADCA3C9,14489983,975420,"فشارسنج فرش لایف مدل T4 | گارانتی 60 ماهه آرمان تجارت پارس","فرش لایف",عادی,2407,1,دیجی‌کالا,"1400/09/28 11:35:28","1401/08/18 14:58:20","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","آرمان تجارت پارس ",4462501,,,,,,
359452532,2410534F,14489983,975420,"فشارسنج فرش لایف مدل T4 | گارانتی 60 ماهه آرمان تجارت پارس","فرش لایف",عادی,2407,1,دیجی‌کالا,"1400/09/28 11:35:30","1401/08/18 14:58:20","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","آرمان تجارت پارس ",4462501,,,,,,
360674616,027D40A7,25110445,7331333,"کیف رودوشی گوگانا مدل 0058 | مشکی | گارانتی اصالت و سلامت فیزیکی کالا",گوگانا,عادی,6023,1,دیجی‌کالا,"1400/09/30 15:31:55","1401/08/19 11:50:55","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","عقیل زاهدی احمدسرایی",585000,,,,,,
369263123,18851BE6,14489983,975420,"فشارسنج فرش لایف مدل T4 | گارانتی 60 ماهه آرمان تجارت پارس","فرش لایف",عادی,2407,1,دیجی‌کالا,"1400/10/21 11:05:59","1401/08/18 14:58:20","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","آرمان تجارت پارس ",4462501,,,,,,
381909622,2C0B0053,26917930,6815548,"گیرنده دیجیتال DVB-T دنای مدل STB1024H | مشکی | گارانتی 18 ماهه مهر مینا الکترونیک",دنای,عادی,57,1,دیجی‌کالا,"1400/11/24 16:30:09","1401/08/25 15:43:52","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","شرکت مهر مینا الکترونیک",2683001,,,,,,
383147783,93DA69F9,25368903,4414980,"ساعت مچی عقربه‌ای مردانه کنت کول مدل KC50589016B | گارانتی 24 ماهه آریا زمان","کنت کول",عادی,9529,1,دیجی‌کالا,"1400/11/28 01:25:35","1401/08/05 10:23:55","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","آقای سید محمد طه شریعت رضوی ",13642500,,,,,,
383875938,1E8BB624,27507088,7806314," تشک مهمان ژینورا مدل کیمیا دوبل سایز 190x90 سانتی متر | طوسی | گارانتی اصالت و سلامت فیزیکی کالا",ژینورا,متوسط,9275,1,دیجی‌کالا,"1400/11/30 14:04:16","1401/08/16 18:10:33","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","زهرا سركارراه",1850000,,,,,,
385853871,069FE071,27732017,7865440,"عینک آفتابی ری بن مدل 3387-001/13-64 | گارانتی اصالت و سلامت فیزیکی کالا","ری بن",عادی,9537,1,دیجی‌کالا,"1400/12/04 12:40:18","1401/08/05 10:23:55","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","پوریا مهجور",14720000,,,,,,
389593864,68E83AB6,26917888,1594212,"گیرنده دیجیتال دنای مدل STB1011H | مشکی | گارانتی 18 ماهه مهر مینا الکترونیک",دنای,عادی,57,1,دیجی‌کالا,"1400/12/12 07:22:11","1401/08/25 15:43:52","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","شرکت مهر مینا الکترونیک",2905940,,,,,,
393385126,0587F56C,28341682,7503378,"چراغ پیشانی بست مدل s5 | مشکی | گارانتی اصالت و سلامت فیزیکی کالا",متفرقه,عادی,6099,1,دیجی‌کالا,"1400/12/19 14:59:37","1401/08/23 12:33:30","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","حامی پیشرو سورین ",671000,,,,,,
395220450,948D4E26,14489983,975420,"فشارسنج فرش لایف مدل T4 | گارانتی 60 ماهه آرمان تجارت پارس","فرش لایف",عادی,2407,1,دیجی‌کالا,"1400/12/23 12:02:28","1401/08/18 14:58:20","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","آرمان تجارت پارس ",4462501,,,,,,
405484222,0B9950A5,29358771,2986231,"هدفون بی سیم زیلوت مدل H15 | مشکی | گارانتی 18 ماهه کیهان تجارت ارسلان",زیلوت,عادی,211,1,دیجی‌کالا,"1401/01/30 14:38:37","1401/07/18 18:54:47","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","ميثم همداني",2629996,,,,,,
405484230,B0420124,29358771,2986231,"هدفون بی سیم زیلوت مدل H15 | مشکی | گارانتی 18 ماهه کیهان تجارت ارسلان",زیلوت,عادی,211,1,دیجی‌کالا,"1401/01/30 14:38:38","1401/07/18 18:54:47","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","ميثم همداني",2629996,,,,,,
407906768,BC08EB85,29411281,7813804,"اسپیکر بلوتوثی قابل حمل زیلوت مدل S53 | مشکی | گارانتی 18 ماهه کیهان تجارت ارسلان",زیلوت,عادی,25,1,دیجی‌کالا,"1401/02/06 15:00:38","1401/07/18 18:54:48","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","ميثم همداني",7994800,,,,,,
408704258,C9C24E24,10597557,3283732,"قابلمه زرساب سری ویولت مدل VL-424 سایز 24 | مشکی | گارانتی مادام‌العمر درب و دستگیره زرساب",زرساب,عادی,10638,1,دیجی‌کالا,"1401/02/08 11:52:21","1401/08/14 19:03:52","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","صنعتی زرساب",5140064,,,,,,
409419223,8DB2FFE3,29183032,2986231,"هدفون بی سیم زیلوت مدل H15 | مشکی | گارانتی 12 ماهه کیهان تجارت ارسلان",زیلوت,عادی,211,1,دیجی‌کالا,"1401/02/10 21:28:25","1401/07/18 18:54:48","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","ميثم همداني",2750800,,,,,,
409419244,BB1D6144,29183032,2986231,"هدفون بی سیم زیلوت مدل H15 | مشکی | گارانتی 12 ماهه کیهان تجارت ارسلان",زیلوت,عادی,211,1,دیجی‌کالا,"1401/02/10 21:28:26","1401/07/18 18:54:48","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","ميثم همداني",2750800,,,,,,
409759465,8C8677A7,29506080,4732802,"هندزفری بلوتوثی زیلوت مدل T9S | مشکی | گارانتی 18 ماهه کیهان تجارت ارسلان",زیلوت,عادی,211,1,دیجی‌کالا,"1401/02/12 02:01:49","1401/07/18 18:54:48","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","ميثم همداني",2106800,,,,,,
413072480,DA71151E,29358771,2986231,"هدفون بی سیم زیلوت مدل H15 | مشکی | گارانتی 18 ماهه کیهان تجارت ارسلان",زیلوت,عادی,211,1,دیجی‌کالا,"1401/02/21 16:20:25","1401/07/18 18:54:47","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","ميثم همداني",2750800,,,,,,
414119726,FA813901,29888020,8355105,"اسپیکر بلوتوثی قابل حمل زیلوت مدل S61 | مشکی | گارانتی 18 ماهه کیهان تجارت ارسلان",زیلوت,عادی,25,1,دیجی‌کالا,"1401/02/24 16:08:11","1401/07/18 18:54:09","mohammad yavari","شرکت گلدایران","[شرکت گلدایران]aisle",5,"انبار امانی نزد شرکت های گارانتی دهنده","ميثم همداني",8178800,,,,,,
